observation_date,TOTCI_20240515
2016-07-20,2057.3926
2016-07-27,2054.0039
2016-08-03,2051.4020
2016-08-10,2050.6056
2016-08-17,2048.7543
2016-08-24,2051.3434
2016-08-31,2054.7144
2016-09-07,2065.9445
2016-09-14,2066.4208
2016-09-21,2072.1136
2016-09-28,2074.4961
2016-10-05,2078.6095
2016-10-12,2082.6196
2016-10-19,2088.6168
2016-10-26,2090.6417
2016-11-02,2088.2360
2016-11-09,2087.8203
2016-11-16,2090.0020
2016-11-23,2089.2478
2016-11-30,2090.1792
2016-12-07,2090.8354
2016-12-14,2086.1547
2016-12-21,2083.7107
2016-12-28,2078.0444
2017-01-04,2076.1268
2017-01-11,2082.6896
2017-01-18,2083.4807
2017-01-25,2083.5730
2017-02-01,2083.7207
2017-02-08,2084.4135
2017-02-15,2082.7425
2017-02-22,2080.2709
2017-03-01,2082.1309
2017-03-08,2065.7859
2017-03-15,2073.2811
2017-03-22,2061.1799
2017-03-29,2062.3939
2017-04-05,2065.5113
2017-04-12,2064.1116
2017-04-19,2062.8150
2017-04-26,2069.4431
2017-05-03,2075.3705
2017-05-10,2070.0755
2017-05-17,2072.9602
2017-05-24,2072.1917
2017-05-31,2067.7862
2017-06-07,2069.0969
2017-06-14,2069.3785
2017-06-21,2078.4615
2017-06-28,2073.8801
2017-07-05,2073.6113
2017-07-12,2072.9903
2017-07-19,2075.4932
2017-07-26,2077.7982
2017-08-02,2082.0604
2017-08-09,2082.4354
2017-08-16,2081.4076
2017-08-23,2084.4885
2017-08-30,2087.6414
2017-09-06,2090.8973
2017-09-13,2095.8216
2017-09-20,2107.9607
2017-09-27,2109.5235
2017-10-04,2117.2555
2017-10-11,2118.0876
2017-10-18,2108.8253
2017-10-25,2110.9227
2017-11-01,2108.1794
2017-11-08,2107.8866
2017-11-15,2105.8786
2017-11-22,2102.9874
2017-11-29,2102.7423
2017-12-06,2100.1098
2017-12-13,2099.8372
2017-12-20,2102.7995
2017-12-27,2106.0505
2018-01-03,2110.8795
2018-01-10,2107.7010
2018-01-17,2109.8903
2018-01-24,2104.7129
2018-01-31,2105.8874
2018-02-07,2105.4518
2018-02-14,2106.8496
2018-02-21,2110.8069
2018-02-28,2112.4796
2018-03-07,2113.1855
2018-03-14,2117.9238
2018-03-21,2114.1797
2018-03-28,2124.7357
2018-04-04,2154.8684
2018-04-11,2159.6684
2018-04-18,2162.6564
2018-04-25,2168.5581
2018-05-02,2168.5772
2018-05-09,2168.4791
2018-05-16,2167.1295
2018-05-23,2168.3279
2018-05-30,2174.9140
2018-06-06,2178.4331
2018-06-13,2176.8076
2018-06-20,2197.7564
2018-06-27,2194.8783
2018-07-04,2193.5418
2018-07-11,2207.9819
2018-07-18,2203.3055
2018-07-25,2198.6050
2018-08-01,2200.7828
2018-08-08,2198.4355
2018-08-15,2203.9084
2018-08-22,2209.0723
2018-08-29,2213.0218
2018-09-05,2217.1169
2018-09-12,2218.4360
2018-09-19,2222.6449
2018-09-26,2223.5116
2018-10-03,2239.0987
2018-10-10,2240.8977
2018-10-17,2246.9105
2018-10-24,2252.4675
2018-10-31,2256.3767
2018-11-07,2258.1939
2018-11-14,2271.5617
2018-11-21,2279.6520
2018-11-28,2275.0146
2018-12-05,2286.7344
2018-12-12,2294.6231
2018-12-19,2291.2559
2018-12-26,2313.8313
2019-01-02,2322.6286
2019-01-09,2323.2814
2019-01-16,2322.7317
2019-01-23,2325.5962
2019-01-30,2317.9124
2019-02-06,2323.8869
2019-02-13,2332.4952
2019-02-20,2330.5048
2019-02-27,2324.7837
2019-03-06,2330.3710
2019-03-13,2326.5305
2019-03-20,2344.8654
2019-03-27,2338.2378
2019-04-03,2333.7360
2019-04-10,2320.6945
2019-04-17,2325.2703
2019-04-24,2324.3202
2019-05-01,2331.1478
2019-05-08,2327.9550
2019-05-15,2335.7421
2019-05-22,2332.6978
2019-05-29,2326.2623
2019-06-05,2322.6797
2019-06-12,2330.5137
2019-06-19,2335.6046
2019-06-26,2344.8092
2019-07-03,2347.4045
2019-07-10,2341.6845
2019-07-17,2340.0683
2019-07-24,2346.8419
2019-07-31,2344.8633
2019-08-07,2348.3888
2019-08-14,2362.4490
2019-08-21,2369.6141
2019-08-28,2367.9411
2019-09-04,2367.1547
2019-09-11,2364.8584
2019-09-18,2369.5600
2019-09-25,2376.8104
2019-10-02,2369.8230
2019-10-09,2366.0727
2019-10-16,2372.9558
2019-10-23,2368.2480
2019-10-30,2371.2179
2019-11-06,2371.3907
2019-11-13,2367.8897
2019-11-20,2366.2574
2019-11-27,2367.2152
2019-12-04,2360.7281
2019-12-11,2361.5122
2019-12-18,2358.6261
2019-12-25,2352.1173
2020-01-01,2343.6173
2020-01-08,2350.7897
2020-01-15,2351.3632
2020-01-22,2354.0259
2020-01-29,2350.9922
2020-02-05,2351.2361
2020-02-12,2346.2120
2020-02-19,2349.5498
2020-02-26,2344.0608
2020-03-04,2343.0518
2020-03-11,2356.3415
2020-03-18,2530.1136
2020-03-25,2712.3237
2020-04-01,2806.9025
2020-04-08,2827.6249
2020-04-15,2867.3945
2020-04-22,2972.7527
2020-04-29,3005.4851
2020-05-06,3061.9567
2020-05-13,3067.6687
2020-05-20,3033.3516
2020-05-27,3012.8361
2020-06-03,2970.8975
2020-06-10,2961.0623
2020-06-17,2930.6298
2020-06-24,2906.6011
2020-07-01,2878.6964
2020-07-08,2867.1648
2020-07-15,2863.6738
2020-07-22,2860.0231
2020-07-29,2842.3584
2020-08-05,2836.3716
2020-08-12,2828.7220
2020-08-19,2813.1626
2020-08-26,2807.6949
2020-09-02,2792.4426
2020-09-09,2786.7298
2020-09-16,2765.8262
2020-09-23,2753.8275
2020-09-30,2726.7130
2020-10-07,2714.5663
2020-10-14,2702.0717
2020-10-21,2702.1280
2020-10-28,2687.3911
2020-11-04,2659.7023
2020-11-11,2651.1313
2020-11-18,2635.0672
2020-11-25,2625.6326
2020-12-02,2617.9376
2020-12-09,2604.8352
2020-12-16,2591.1209
2020-12-23,2581.3841
2020-12-30,2577.6829
2021-01-06,2572.5177
2021-01-13,2562.9842
2021-01-20,2556.4820
2021-01-27,2558.6292
2021-02-03,2571.2829
2021-02-10,2578.3115
2021-02-17,2591.2553
2021-02-24,2595.5818
2021-03-03,2594.0896
2021-03-10,2595.3551
2021-03-17,2581.9326
2021-03-24,2590.3019
2021-03-31,2577.3911
2021-04-07,2568.0791
2021-04-14,2556.1102
2021-04-21,2549.8082
2021-04-28,2551.9746
2021-05-05,2553.3117
2021-05-12,2556.6203
2021-05-19,2549.1207
2021-05-26,2540.6241
2021-06-02,2525.7799
2021-06-09,2516.4540
2021-06-16,2475.3470
2021-06-23,2463.9266
2021-06-30,2461.5196
2021-07-07,2460.2863
2021-07-14,2456.7638
2021-07-21,2451.5374
2021-07-28,2452.9335
2021-08-04,2448.4938
2021-08-11,2438.6381
2021-08-18,2428.7897
2021-08-25,2426.9475
2021-09-01,2429.9572
2021-09-08,2427.1970
2021-09-15,2422.5370
2021-09-22,2414.8219
2021-09-29,2423.4315
2021-10-06,2419.9197
2021-10-13,2420.9524
2021-10-20,2425.2453
2021-10-27,2428.2945
2021-11-03,2439.4578
2021-11-10,2436.8815
2021-11-17,2432.3013
2021-11-24,2434.2283
2021-12-01,2451.4662
2021-12-08,2458.5733
2021-12-15,2472.6205
2021-12-22,2485.1041
2021-12-29,2487.7846
2022-01-05,2493.6945
2022-01-12,2487.0996
2022-01-19,2487.9591
2022-01-26,2485.6524
2022-02-02,2488.5636
2022-02-09,2488.8879
2022-02-16,2494.2825
2022-02-23,2499.4512
2022-03-02,2520.5132
2022-03-09,2526.9810
2022-03-16,2533.1663
2022-03-23,2537.0962
2022-03-30,2549.0488
2022-04-06,2551.2547
2022-04-13,2563.7556
2022-04-20,2569.6823
2022-04-27,2575.8812
2022-05-04,2587.7292
2022-05-11,2596.2541
2022-05-18,2607.7520
2022-05-25,2621.9476
2022-06-01,2634.2556
2022-06-08,2650.7126
2022-06-15,2668.1285
2022-06-22,2683.5151
2022-06-29,2692.0405
2022-07-06,2702.2568
2022-07-13,2698.5132
2022-07-20,2706.1861
2022-07-27,2711.0340
2022-08-03,2721.4078
2022-08-10,2726.6624
2022-08-17,2732.0460
2022-08-24,2735.3562
2022-08-31,2729.7783
2022-09-07,2735.8769
2022-09-14,2748.3407
2022-09-21,2757.2809
2022-09-28,2759.0113
2022-10-05,2772.1835
2022-10-12,2776.6160
2022-10-19,2771.7761
2022-10-26,2777.1521
2022-11-02,2782.2454
2022-11-09,2789.6662
2022-11-16,2790.4938
2022-11-23,2801.0070
2022-11-30,2795.6995
2022-12-07,2809.0524
2022-12-14,2812.2304
2022-12-21,2801.6944
2022-12-28,2799.7950
2023-01-04,2801.6117
2023-01-11,2808.2636
2023-01-18,2811.2763
2023-01-25,2819.7498
2023-02-01,2815.6037
2023-02-08,2811.1713
2023-02-15,2805.7545
2023-02-22,2800.7926
2023-03-01,2804.0597
2023-03-08,2798.9386
2023-03-15,2817.8043
2023-03-22,2785.4118
2023-03-29,2779.5120
2023-04-05,2778.3080
2023-04-12,2773.4822
2023-04-19,2772.3732
2023-04-26,2773.3310
2023-05-03,2769.8343
2023-05-10,2770.5927
2023-05-17,2767.6966
2023-05-24,2763.7993
2023-05-31,2762.3652
2023-06-07,2754.7436
2023-06-14,2765.8389
2023-06-21,2765.8427
2023-06-28,2760.4626
2023-07-05,2761.5379
2023-07-12,2760.1666
2023-07-19,2759.1159
2023-07-26,2760.4380
2023-08-02,2760.3654
2023-08-09,2755.2655
2023-08-16,2762.0908
2023-08-23,2760.0797
2023-08-30,2764.6971
2023-09-06,2759.8553
2023-09-13,2756.1743
2023-09-20,2753.7456
2023-09-27,2767.3851
2023-10-04,2777.1566
2023-10-11,2778.8755
2023-10-18,2771.0151
2023-10-25,2768.3945
2023-11-01,2768.5506
2023-11-08,2753.9829
2023-11-15,2751.0706
2023-11-22,2772.3605
2023-11-29,2778.0671
2023-12-06,2773.2636
2023-12-13,2769.4218
2023-12-20,2761.7002
2023-12-27,2758.9117
2024-01-03,2747.6208
2024-01-10,2753.3714
2024-01-17,2752.9775
2024-01-24,2752.8729
2024-01-31,2766.3468
2024-02-07,2769.4573
2024-02-14,2769.2633
2024-02-21,2759.8636
2024-02-28,2764.5682
2024-03-06,2750.6727
2024-03-13,2743.6746
2024-03-20,2741.1654
2024-03-27,2751.2458
2024-04-03,2752.5356
2024-04-10,2747.9763
2024-04-17,2748.3824
2024-04-24,2752.8896
2024-05-01,2764.4741
